,index,distance,name,scheduleType,storeOpen,storeClose,storeNumber,isStoreOpen,address,amenities,orderingAvailable,isCurbsideDeliveryAvailable,fuelTypes,latitude,longitude,food,fuel,restrooms,diesel,ethanolFreeGas,open24Hours,teslaChargingStation,propane,chademoChargingStation,ccsChargingStation
293,37,10.33,567 lancaster avenue,24hours,00:00:00,00:00:00,0208,False,"{'address': '567 lancaster avenue', 'city': 'malvern', 'state': 'PA', 'zip': '19355-1814'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.035876,-75.571785,True,True,True,True,False,True,True,True,False,False
294,38,10.42,1260 n. providence rd,24hours,00:00:00,00:00:00,8114,False,"{'address': '1260 n. providence rd', 'city': 'media', 'state': 'PA', 'zip': '19063'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.933951,-75.391168,True,True,True,True,False,True,True,True,False,False
295,39,10.44,1594 paoli pike,24hours,00:00:00,00:00:00,0088,False,"{'address': '1594 paoli pike', 'city': 'west chester', 'state': 'PA', 'zip': '19380-6107'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],39.994199,-75.54522,True,True,True,True,False,True,True,False,True,True
296,42,10.56,934 main street,24hours,00:00:00,00:00:00,0284,False,"{'address': '934 main street', 'city': 'royersford', 'state': 'PA', 'zip': '19468'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.192906,-75.52833,True,True,False,True,False,True,False,False,False,False
297,45,10.73,1860 ridge pike,24hours,00:00:00,00:00:00,0141,False,"{'address': '1860 ridge pike', 'city': 'royersford', 'state': 'PA', 'zip': '19468-2819'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.214043,-75.49944,True,True,True,True,False,True,False,True,False,False
298,48,10.97,1501 west chester pike,24hours,00:00:00,00:00:00,8045,False,"{'address': '1501 west chester pike', 'city': 'west chester', 'state': 'PA', 'zip': '19382-7753'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.967453,-75.526977,True,True,True,True,False,False,False,False,False,False
299,2,2.63,1050 west chester pike,24hours,00:00:00,00:00:00,8068,False,"{'address': '1050 west chester pike', 'city': 'west chester', 'state': 'PA', 'zip': '19382-5003'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.96775,-75.57673,True,True,True,True,False,True,True,True,False,False
300,3,3.54,706 east gay street,24hours,00:00:00,00:00:00,0278,False,"{'address': '706 east gay street', 'city': 'west chester', 'state': 'PA', 'zip': '19380-4546'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.965266,-75.593791,True,True,True,True,False,True,False,False,False,False
301,4,3.8,2 east rhodes avenue,24hours,00:00:00,00:00:00,0025,False,"{'address': '2 east rhodes avenue', 'city': 'west chester', 'state': 'PA', 'zip': '19382-5520'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],39.943617,-75.591667,True,True,True,True,False,True,True,False,False,False
302,6,4.96,1195 pottstown pike,24hours,00:00:00,00:00:00,0081,False,"{'address': '1195 pottstown pike', 'city': 'west chester', 'state': 'PA', 'zip': '19380-4137'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.990756,-75.61559,True,True,True,True,False,True,False,True,False,False
303,7,4.96,1413 wilmington pike,24hours,00:00:00,00:00:00,0298,False,"{'address': '1413 wilmington pike', 'city': 'west chester', 'state': 'PA', 'zip': '19382-8316'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.900831,-75.56201,True,True,True,True,False,True,False,True,False,False
304,9,5.38,36 baltimore pike,24hours,00:00:00,00:00:00,0269,False,"{'address': '36 baltimore pike', 'city': 'glen mills', 'state': 'PA', 'zip': '19342-9441'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.896461,-75.485462,True,False,False,False,,True,False,False,False,False
305,10,5.55,10 boot road,24hours,00:00:00,00:00:00,0203,False,"{'address': '10 boot road', 'city': 'west chester', 'state': 'PA', 'zip': '19380-2158'}","{'food': True, 'fuel': False, 'restrooms': True, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],40.009384,-75.616307,True,True,True,True,False,True,False,True,False,False
306,13,5.85,970 baltimore pike,24hours,00:00:00,00:00:00,0198,False,"{'address': '970 baltimore pike', 'city': 'glen mills', 'state': 'PA', 'zip': '19342'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.882932,-75.53483,True,True,True,True,False,True,False,True,False,False
307,14,5.93,1242 w. baltimore pike,24hours,00:00:00,00:00:00,8083,False,"{'address': '1242 w. baltimore pike', 'city': 'media', 'state': 'PA', 'zip': '19063'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.910855,-75.442783,True,True,True,True,False,True,False,False,False,False
308,15,6.14,690 east lincoln highway,24hours,00:00:00,00:00:00,8183,False,"{'address': '690 east lincoln highway', 'city': 'exton', 'state': 'PA', 'zip': '19341'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.029033,-75.610501,True,True,True,True,False,True,False,True,False,False
309,16,6.24,1073 baltimore pike,24hours,00:00:00,00:00:00,8148,False,"{'address': '1073 baltimore pike', 'city': 'media', 'state': 'PA', 'zip': '19063'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.914938,-75.431093,True,True,True,True,False,True,False,True,True,True
310,19,7.43,401 west lincoln hwy,24hours,00:00:00,00:00:00,8161,False,"{'address': '401 west lincoln hwy', 'city': 'exton', 'state': 'PA', 'zip': '19341'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.025137,-75.645389,True,True,True,True,False,True,True,True,False,False
311,21,8.14,721 naamans creek road,24hours,00:00:00,00:00:00,0170,False,"{'address': '721 naamans creek road', 'city': 'chadds ford', 'state': 'PA', 'zip': '19317-9030'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.84986,-75.536871,True,True,True,True,False,True,False,True,False,False
312,22,8.19,100 east baltimore pike,24hours,00:00:00,00:00:00,0100,False,"{'address': '100 east baltimore pike', 'city': 'media', 'state': 'PA', 'zip': '19063'}","{'food': True, 'fuel': False, 'restrooms': False, 'diesel': False, 'ethanolFreeGas': None, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,[],39.916213,-75.387627,True,True,True,True,False,True,False,False,False,False
313,24,8.52,435 e. baltimore ave,24hours,00:00:00,00:00:00,8082,False,"{'address': '435 e. baltimore ave', 'city': 'media', 'state': 'PA', 'zip': '19063'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.91579,-75.38101,True,True,True,True,False,True,False,True,False,False
314,25,8.77,1083 east lancaster avenue,24hours,00:00:00,00:00:00,0118,False,"{'address': '1083 east lancaster avenue', 'city': 'downingtown', 'state': 'PA', 'zip': '19335-3329'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.019025,-75.678412,True,False,True,False,,True,False,True,False,False
315,26,8.78,750 n. pottstown pike,24hours,00:00:00,00:00:00,0085,False,"{'address': '750 n. pottstown pike', 'city': 'exton', 'state': 'PA', 'zip': '19341-1525'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.05509,-75.64716,True,False,False,False,,True,False,False,False,False
316,27,8.82,5008 pennell rd,24hours,00:00:00,00:00:00,8027,False,"{'address': '5008 pennell rd', 'city': 'aston', 'state': 'PA', 'zip': '19014-1868'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.86538,-75.42698,True,True,True,True,False,True,False,True,False,False
317,30,9.08,551 west uwchlan ave,24hours,00:00:00,00:00:00,8033,False,"{'address': '551 west uwchlan ave', 'city': 'exton', 'state': 'PA', 'zip': '19341-1563'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.047518,-75.66307,True,True,True,True,False,False,False,True,False,False
318,31,9.44,489 conchester hwy,24hours,00:00:00,00:00:00,8059,False,"{'address': '489 conchester hwy', 'city': 'aston', 'state': 'PA', 'zip': '19014-3105'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': True, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.849276,-75.437411,True,True,True,True,False,True,True,True,False,False
319,32,9.46,4703 edgmont avenue,24hours,00:00:00,00:00:00,8042,False,"{'address': '4703 edgmont avenue', 'city': 'brookhaven', 'state': 'PA', 'zip': '19015'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.876699,-75.39336,True,True,True,True,False,True,False,True,False,False
320,33,9.51,100 boot road,24hours,00:00:00,00:00:00,0245,False,"{'address': '100 boot road', 'city': 'downingtown', 'state': 'PA', 'zip': '19335-3445'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",40.000549,-75.701261,True,True,False,True,False,True,False,True,False,False
321,34,9.84,1702 rocky run parkway,24hours,00:00:00,00:00:00,0872,False,"{'address': '1702 rocky run parkway', 'city': 'wilmington', 'state': 'DE', 'zip': '19803'}","{'food': True, 'fuel': True, 'restrooms': True, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': True, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.825722,-75.545548,True,False,False,False,,True,False,False,False,False
322,35,10.21,1800 naamans rd,24hours,00:00:00,00:00:00,0892,False,"{'address': '1800 naamans rd', 'city': 'wilmington', 'state': 'DE', 'zip': '19810'}","{'food': True, 'fuel': True, 'restrooms': False, 'diesel': True, 'ethanolFreeGas': False, 'open24Hours': True, 'teslaChargingStation': False, 'propane': False, 'chademoChargingStation': False, 'ccsChargingStation': False}",True,True,"[{'category': 'Unleaded'}, {'category': 'Plus'}, {'category': 'Premium'}, {'category': 'Diesel'}, {'category': 'Super'}]",39.822517,-75.489197,True,False,True,False,,True,False,False,False,False
